,user_id,user_last_launch,app_two_out,mean_user,day,sum_user,var_user,std_user,cont_day,user_register,day_sum,last_regist,last_rigist_day,day_count
1609,300208,20,0.03333333333333333,,,,,,1,20,,0,,
1610,300354,15,0.13333333333333333,,,,,,3,13,,2,,
1611,300392,19,0.23333333333333334,,,,,,1,12,,7,,
1612,300969,21,0.06666666666666667,,,,,,2,7,,14,,
1613,301097,27,0.03333333333333333,,,,,,1,27,,0,,
1614,301340,28,0.03333333333333333,,,,,,1,25,,3,,
1615,301682,24,0.03333333333333333,,,,,,1,15,,9,,
1616,301740,21,0.1,,,,,,1,21,,0,,
1617,301910,26,0.1,,,,,,1,25,,1,,
1618,302588,12,0.03333333333333333,,,,,,1,9,,3,,
1619,302717,29,0.5333333333333333,,,,,,3,14,,15,,
1620,302723,30,0.03333333333333333,,,,,,1,30,,0,,
1621,303323,23,0.03333333333333333,,,,,,1,19,,4,,
1622,303549,17,0.06666666666666667,,,,,,2,13,,4,,
1623,303589,28,0.1,,,,,,1,20,,8,,
1624,303861,3,0.03333333333333333,,,,,,1,2,,1,,
1625,303913,28,0.4,,,,,,3,26,,2,,
1626,303934,5,0.03333333333333333,,,,,,1,5,,0,,
1627,303986,30,0.03333333333333333,,,,,,1,30,,0,,
1628,303992,19,1.1,,,,,,1,10,,9,,
1629,304287,23,0.06666666666666667,,,,,,1,23,,0,,
1630,304556,17,0.03333333333333333,,,,,,1,17,,0,,
1631,304636,24,0.03333333333333333,,,,,,1,19,,5,,
1632,304960,30,0.16666666666666666,,,,,,1,26,,4,,
1633,305295,30,0.3,,,,,,4,7,,23,,
1634,305330,30,0.06666666666666667,,,,,,1,30,,0,,
1635,305354,28,0.03333333333333333,,,,,,1,9,,19,,
1636,305521,21,0.03333333333333333,,,,,,1,21,,0,,
1637,305788,29,0.06666666666666667,,,,,,2,22,,7,,
1638,305848,28,2.3333333333333335,,,,,,1,16,,12,,
1639,306599,4,0.06666666666666667,,,,,,1,2,,2,,
1640,306699,28,0.03333333333333333,,,,,,1,28,,0,,
1641,307413,27,0.2,,,,,,1,20,,7,,
1642,307534,19,0.3333333333333333,,,,,,4,4,,15,,
1643,307550,5,0.03333333333333333,,,,,,1,5,,0,,
1644,307612,30,1.4333333333333333,,,,,,6,17,,13,,
1645,307976,28,0.03333333333333333,,,,,,1,28,,0,,
1646,307983,22,0.1,,,,,,2,21,,1,,
1647,308077,7,0.13333333333333333,,,,,,1,1,,6,,
1648,308177,29,0.16666666666666666,,,,,,1,22,,7,,
1649,308479,30,0.5,,,,,,7,24,,6,,
1650,308803,29,0.1,,,,,,2,19,,10,,
1651,308968,22,0.13333333333333333,,,,,,2,13,,9,,
1652,309034,30,0.16666666666666666,,,,,,1,12,,18,,
1653,309241,25,0.1,,,,,,1,25,,0,,
1654,309675,14,0.03333333333333333,,,,,,1,14,,0,,
1655,309763,27,0.03333333333333333,,,,,,1,12,,15,,
1656,309944,21,0.03333333333333333,,,,,,1,17,,4,,
1657,310153,3,0.03333333333333333,,,,,,1,3,,0,,
1658,310273,18,0.03333333333333333,,,,,,1,18,,0,,
1659,310483,15,0.13333333333333333,,,,,,1,11,,4,,
1660,310492,25,0.1,,,,,,1,24,,1,,
1661,310638,21,0.03333333333333333,,,,,,1,18,,3,,
1662,310912,26,0.3,,,,,,1,15,,11,,
1663,310993,23,0.03333333333333333,,,,,,1,21,,2,,
1664,311119,16,0.03333333333333333,,,,,,1,16,,0,,
1665,311175,27,0.1,,,,,,1,18,,9,,
1666,311297,14,0.03333333333333333,,,,,,1,14,,0,,
1667,311385,30,0.03333333333333333,,,,,,1,30,,0,,
1668,311664,10,0.03333333333333333,,,,,,1,10,,0,,
1669,311808,27,0.5,,,,,,1,27,,0,,
1670,311943,12,0.03333333333333333,,,,,,1,12,,0,,
1671,312130,24,0.03333333333333333,,,,,,1,23,,1,,
1672,312132,24,0.13333333333333333,,,,,,3,22,,2,,
1673,312159,22,0.06666666666666667,,,,,,2,3,,19,,
1674,312172,26,0.16666666666666666,,,,,,2,25,,1,,
1675,312728,27,0.06666666666666667,,,,,,1,10,,17,,
1676,312938,10,0.03333333333333333,,,,,,1,1,,9,,
1677,313087,25,0.1,,,,,,1,22,,3,,
1678,313397,7,0.16666666666666666,,,,,,1,4,,3,,
1679,314265,29,0.13333333333333333,,,,,,1,17,,12,,
1680,314271,9,0.03333333333333333,,,,,,1,9,,0,,
1681,314285,30,0.03333333333333333,,,,,,1,23,,7,,
1682,314491,21,0.03333333333333333,,,,,,1,21,,0,,
1683,314541,27,0.03333333333333333,,,,,,1,27,,0,,
1684,314755,23,0.03333333333333333,,,,,,1,23,,0,,
1685,314771,29,0.3333333333333333,,,,,,1,11,,18,,
1686,314828,19,0.7,,,,,,2,18,,1,,
1687,314868,21,0.23333333333333334,,,,,,1,7,,14,,
1688,315152,25,0.03333333333333333,,,,,,1,25,,0,,
1689,315641,23,1.7666666666666666,,,,,,1,7,,16,,
1690,315696,13,0.03333333333333333,,,,,,1,9,,4,,
1691,315809,29,0.03333333333333333,,,,,,1,6,,23,,
1692,315944,18,0.2,,,,,,1,13,,5,,
1693,316253,26,0.13333333333333333,,,,,,1,19,,7,,
1694,316589,27,0.36666666666666664,,,,,,1,16,,11,,
1695,316723,21,0.1,,,,,,2,18,,3,,
1696,316917,20,0.03333333333333333,,,,,,1,20,,0,,
1697,317050,12,0.1,,,,,,1,7,,5,,
1698,317105,12,0.03333333333333333,,,,,,1,12,,0,,
1699,317393,14,0.03333333333333333,,,,,,1,14,,0,,
1700,317624,30,0.7333333333333333,,,,,,2,20,,10,,
1701,317650,24,0.26666666666666666,,,,,,2,17,,7,,
1702,317767,30,0.26666666666666666,,,,,,2,6,,24,,
1703,318136,6,0.16666666666666666,,,,,,2,5,,1,,
1704,318253,29,0.03333333333333333,,,,,,1,5,,24,,
1705,318337,26,0.06666666666666667,,,,,,1,11,,15,,
1706,318348,24,0.23333333333333334,,,,,,1,7,,17,,
1707,318431,27,0.06666666666666667,,,,,,1,27,,0,,
1708,318595,29,0.06666666666666667,,,,,,1,29,,0,,
1709,318925,15,0.03333333333333333,,,,,,1,14,,1,,
1710,319007,28,1.0666666666666667,,,,,,1,10,,18,,
1711,319114,21,0.1,,,,,,1,21,,0,,
1712,319549,6,0.06666666666666667,,,,,,1,6,,0,,
1713,319586,28,0.06666666666666667,,,,,,1,28,,0,,
1714,319680,23,0.1,,,,,,3,9,,14,,
1715,319776,26,0.2,,,,,,3,16,,10,,
1716,320032,28,0.1,,,,,,1,21,,7,,
1717,320110,18,0.03333333333333333,,,,,,1,10,,8,,
1718,320114,30,0.4666666666666667,,,,,,3,9,,21,,
1719,320148,15,0.26666666666666666,,,,,,1,6,,9,,
1720,320312,25,0.06666666666666667,,,,,,1,24,,1,,
1721,320400,27,0.03333333333333333,,,,,,1,27,,0,,
1722,320571,3,0.03333333333333333,,,,,,1,3,,0,,
1723,320646,30,0.3333333333333333,,,,,,1,21,,9,,
1724,320692,13,0.06666666666666667,,,,,,1,8,,5,,
1725,321147,13,0.03333333333333333,,,,,,1,13,,0,,
1726,321470,26,0.1,,,,,,1,12,,14,,
1727,321581,28,0.06666666666666667,,,,,,1,26,,2,,
1728,321731,24,0.06666666666666667,,,,,,1,22,,2,,
1729,321810,23,0.6666666666666666,,,,,,3,21,,2,,
1730,321931,29,0.03333333333333333,,,,,,1,14,,15,,
1731,322035,30,0.16666666666666666,,,,,,2,20,,10,,
1732,322246,26,0.1,,,,,,3,24,,2,,
1733,322531,28,0.06666666666666667,,,,,,1,18,,10,,
1734,322751,25,0.03333333333333333,,,,,,1,23,,2,,
1735,323190,7,0.16666666666666666,,,,,,1,7,,0,,
1736,323194,10,0.1,,,,,,1,10,,0,,
1737,323276,21,0.06666666666666667,,,,,,1,11,,10,,
1738,323392,5,0.06666666666666667,,,,,,1,5,,0,,
1739,323614,10,0.03333333333333333,,,,,,1,10,,0,,
1740,323766,29,0.03333333333333333,,,,,,1,16,,13,,
1741,323774,14,0.1,,,,,,1,8,,6,,
1742,323822,20,0.2,,,,,,1,18,,2,,
1743,324084,30,0.1,,,,,,1,20,,10,,
1744,324085,30,0.2,,,,,,4,4,1788.0,26,,
1745,324334,26,0.03333333333333333,,,,,,1,3,,23,,
1746,324357,20,0.03333333333333333,,,,,,1,14,,6,,
1747,324523,9,0.03333333333333333,,,,,,1,2,,7,,
1748,324621,15,0.06666666666666667,,,,,,1,15,,0,,
1749,324811,30,0.06666666666666667,,,,,,1,29,,1,,
1750,325021,24,0.06666666666666667,,,,,,1,18,,6,,
1751,325044,25,0.03333333333333333,,,,,,1,17,,8,,
1752,325173,12,0.03333333333333333,,,,,,1,5,,7,,
1753,325431,27,2.2,,,,,,9,3,,24,,
1754,325496,29,0.03333333333333333,,,,,,1,29,,0,,
1755,325729,30,4.166666666666667,,,,,,9,10,,20,,
1756,325755,22,0.06666666666666667,,,,,,1,4,,18,,
1757,325837,26,0.03333333333333333,,,,,,1,26,,0,,
1758,326018,14,0.1,,,,,,1,1,,13,,
1759,326068,26,0.4,,,,,,2,14,,12,,
1760,326098,21,0.06666666666666667,,,,,,1,20,,1,,
1761,326388,13,0.03333333333333333,,,,,,1,13,,0,,
1762,326429,25,0.5333333333333333,,,,,,1,6,,19,,
1763,326478,17,0.03333333333333333,,,,,,1,11,,6,,
1764,326542,25,0.03333333333333333,,,,,,1,10,,15,,
1765,327181,24,0.06666666666666667,,,,,,1,14,,10,,
1766,327337,29,0.26666666666666666,,,,,,2,5,,24,,
1767,327711,30,0.8333333333333334,,,,,,1,18,,12,,
1768,327723,29,0.03333333333333333,,,,,,1,22,,7,,
1769,328074,24,0.03333333333333333,,,,,,1,24,,0,,
1770,328221,27,0.06666666666666667,,,,,,1,27,,0,,
1771,328467,21,0.03333333333333333,,,,,,1,21,,0,,
1772,328624,16,0.16666666666666666,,,,,,1,10,,6,,
1773,328637,29,0.03333333333333333,,,,,,1,29,,0,,
1774,328861,22,0.06666666666666667,,,,,,1,7,,15,,
1775,329061,19,0.03333333333333333,,,,,,1,19,,0,,
1776,329468,29,0.1,,,,,,1,6,,23,,
1777,329844,7,0.06666666666666667,,,,,,1,3,,4,,
1778,330040,27,0.03333333333333333,,,,,,1,7,,20,,
1779,330264,22,0.1,,,,,,2,21,,1,,
1780,330297,29,0.06666666666666667,,,,,,1,7,,22,,
1781,330348,3,0.03333333333333333,,,,,,1,3,,0,,
1782,330482,19,0.03333333333333333,,,,,,1,12,,7,,
1783,330667,7,0.26666666666666666,,,,,,2,6,,1,,
1784,330936,25,0.13333333333333333,,,,,,1,19,,6,,
1785,331477,7,0.03333333333333333,,,,,,1,7,,0,,
1786,331727,26,1.0666666666666667,,,,,,2,25,,1,,
1787,332253,30,0.5666666666666667,,,,,,2,4,,26,,
1788,332470,30,0.03333333333333333,,,,,,1,30,,0,,
1789,332555,24,0.03333333333333333,,,,,,1,24,,0,,
1790,332670,28,0.06666666666666667,,,,,,1,27,,1,,
1791,332880,29,0.03333333333333333,,,,,,1,5,,24,,
1792,333070,21,0.5666666666666667,,,,,,1,19,,2,,
1793,333209,4,0.03333333333333333,,,,,,1,1,,3,,
1794,333266,30,0.16666666666666666,,,,,,1,8,,22,,
1795,333292,13,0.03333333333333333,,,,,,1,13,,0,,
1796,333369,15,0.13333333333333333,,,,,,1,4,,11,,
1797,333877,19,0.03333333333333333,,,,,,1,19,,0,,
1798,334124,28,0.03333333333333333,,,,,,1,28,,0,,
1799,334230,22,0.06666666666666667,,,,,,2,19,,3,,
1800,334589,14,0.1,,,,,,1,14,,0,,
1801,335098,10,0.03333333333333333,,,,,,1,10,,0,,
1802,335553,21,0.2,,,,,,1,15,,6,,
1803,335630,22,0.06666666666666667,,,,,,1,22,,0,,
1804,335706,25,0.36666666666666664,,,,,,5,21,,4,,
1805,336053,16,0.03333333333333333,,,,,,1,14,,2,,
1806,336077,26,0.23333333333333334,,,,,,1,2,,24,,
1807,336092,22,0.03333333333333333,,,,,,1,22,,0,,
1808,337081,25,0.2,,,,,,1,20,,5,,
1809,337091,18,0.23333333333333334,,,,,,1,14,,4,,
1810,337343,11,0.06666666666666667,,,,,,2,10,,1,,
1811,337746,30,0.16666666666666666,,,,,,1,25,,5,,
1812,337768,6,0.03333333333333333,,,,,,1,6,,0,,
1813,337845,27,0.03333333333333333,,,,,,1,19,,8,,
1814,338372,12,0.1,,,,,,1,12,,0,,
1815,338684,21,0.03333333333333333,,,,,,1,21,,0,,
1816,338706,30,0.5333333333333333,,,,,,1,27,,3,,
1817,338768,29,0.03333333333333333,,,,,,1,23,,6,,
1818,338862,29,0.6666666666666666,,,,,,3,19,,10,,
1819,339144,8,0.13333333333333333,,,,,,1,3,,5,,
1820,339876,18,0.06666666666666667,,,,,,1,15,,3,,
1821,339933,26,0.13333333333333333,,,,,,1,21,,5,,
1822,340423,26,0.03333333333333333,,,,,,1,26,,0,,
1823,340572,28,0.06666666666666667,,,,,,2,27,,1,,
1824,340629,26,0.16666666666666666,,,,,,2,25,,1,,
1825,340937,11,0.03333333333333333,,,,,,1,3,,8,,
1826,341000,19,0.1,,,,,,1,19,,0,,
1827,341204,30,0.06666666666666667,,,,,,1,27,,3,,
1828,341332,29,0.03333333333333333,,,,,,1,29,,0,,
1829,341883,2,0.06666666666666667,,,,,,1,1,,1,,
1830,342204,23,0.06666666666666667,,,,,,1,21,,2,,
1831,342259,7,0.03333333333333333,,,,,,1,7,,0,,
1832,342273,12,0.03333333333333333,,,,,,1,12,,0,,
1833,342334,5,0.03333333333333333,,,,,,1,5,,0,,
1834,342917,18,0.1,,,,,,1,17,,1,,
1835,343024,26,0.4666666666666667,,,,,,3,16,,10,,
1836,343060,30,0.1,,,,,,2,24,,6,,
1837,343287,29,0.1,,,,,,1,22,,7,,
1838,343706,21,0.6333333333333333,,,,,,1,11,,10,,
1839,343868,13,0.16666666666666666,,,,,,1,13,,0,,
1840,344101,29,0.03333333333333333,,,,,,1,28,,1,,
1841,344477,28,0.06666666666666667,,,,,,2,27,,1,,
1842,344824,30,0.23333333333333334,,,,,,4,27,,3,,
1843,345362,21,0.1,,,,,,1,21,,0,,
1844,345426,28,0.03333333333333333,,,,,,1,21,,7,,
1845,345540,27,0.3333333333333333,,,,,,1,7,,20,,
1846,346099,27,0.1,,,,,,1,2,,25,,
1847,346244,29,0.03333333333333333,,,,,,1,29,,0,,
1848,346324,9,0.03333333333333333,,,,,,1,9,,0,,
1849,346873,16,0.03333333333333333,,,,,,1,11,,5,,
1850,346885,3,0.06666666666666667,,,,,,1,3,,0,,
1851,346945,18,0.16666666666666666,,,,,,1,18,,0,,
1852,346951,10,0.03333333333333333,,,,,,1,10,,0,,
1853,347378,5,0.03333333333333333,,,,,,1,5,,0,,
1854,347385,29,0.1,,,,,,1,11,,18,,
1855,347474,22,0.03333333333333333,,,,,,1,22,,0,,
1856,347984,11,0.03333333333333333,,,,,,1,11,,0,,
1857,348092,14,0.03333333333333333,,,,,,1,14,,0,,
1858,348201,10,0.03333333333333333,,,,,,1,10,,0,,
1859,348297,21,0.13333333333333333,,,,,,1,21,,0,,
1860,348563,24,0.03333333333333333,,,,,,1,22,,2,,
1861,348638,13,0.03333333333333333,,,,,,1,5,,8,,
1862,348926,16,0.03333333333333333,,,,,,1,7,,9,,
1863,349015,26,0.03333333333333333,,,,,,1,26,,0,,
1864,349145,25,0.03333333333333333,,,,,,1,22,,3,,
1865,349229,21,0.2,,,,,,1,3,,18,,
1866,349401,28,0.2,,,,,,2,22,,6,,
1867,349627,30,2.0,,,,,,10,14,,16,,
1868,349816,15,0.4666666666666667,,,,,,1,11,,4,,
1869,349934,19,1.2,,,,,,3,17,,2,,
1870,349987,20,0.03333333333333333,,,,,,1,20,,0,,
1871,349997,13,0.06666666666666667,,,,,,1,7,,6,,
1872,350073,28,0.43333333333333335,,,,,,3,6,,22,,
1873,350380,11,0.1,,,,,,1,11,,0,,
1874,350489,29,0.16666666666666666,,,,,,1,6,,23,,
1875,350622,16,0.06666666666666667,,,,,,1,5,,11,,
1876,350624,24,0.03333333333333333,,,,,,1,22,,2,,
1877,350792,21,0.13333333333333333,,,,,,1,3,,18,,
1878,350855,30,0.36666666666666664,,,,,,3,7,,23,,
1879,350882,17,0.2,,,,,,2,16,,1,,
1880,351158,25,0.06666666666666667,,,,,,1,7,,18,,
1881,351345,26,0.3333333333333333,,,,,,1,15,,11,,
1882,351385,9,0.16666666666666666,,,,,,2,8,,1,,
1883,351514,27,0.4,,,,,,2,26,,1,,
1884,351586,16,0.03333333333333333,,,,,,1,12,,4,,
1885,351658,25,0.03333333333333333,,,,,,1,24,,1,,
1886,351857,27,0.03333333333333333,,,,,,1,27,,0,,
1887,351878,13,0.03333333333333333,,,,,,1,6,,7,,
1888,351933,7,0.03333333333333333,,,,,,1,7,,0,,
1889,352185,30,0.06666666666666667,,,,,,1,22,,8,,
1890,352291,14,0.2,,,,,,3,12,,2,,
1891,352446,19,0.06666666666666667,,,,,,1,19,,0,,
1892,352917,30,0.4,,,,,,3,19,,11,,
1893,353223,22,0.03333333333333333,,,,,,1,6,,16,,
1894,353304,25,0.06666666666666667,,,,,,1,18,,7,,
1895,353306,18,0.2,,,,,,1,2,,16,,
1896,353952,22,0.1,,,,,,1,4,,18,,
1897,354363,16,0.2,,,,,,2,7,,9,,
1898,354492,26,0.03333333333333333,,,,,,1,26,,0,,
1899,354589,30,0.5,,,,,,2,14,,16,,
1900,354713,15,0.1,,,,,,1,14,,1,,
1901,354877,24,0.03333333333333333,,,,,,1,24,,0,,
1902,355318,22,0.06666666666666667,,,,,,1,21,,1,,
1903,355342,18,0.03333333333333333,,,,,,1,18,,0,,
1904,355475,21,0.06666666666666667,,,,,,1,16,,5,,
1905,355616,24,0.16666666666666666,,,,,,2,14,,10,,
1906,356130,27,0.1,,,,,,2,19,,8,,
1907,356461,22,0.03333333333333333,,,,,,1,17,,5,,
1908,356593,28,0.06666666666666667,,,,,,2,25,,3,,
1909,356614,28,0.26666666666666666,,,,,,1,19,,9,,
1910,356789,14,0.16666666666666666,,,,,,1,7,,7,,
1911,356833,28,0.03333333333333333,,,,,,1,28,,0,,
1912,356865,25,0.1,,,,,,1,15,,10,,
1913,356923,20,0.1,,,,,,1,18,,2,,
1914,357094,26,0.03333333333333333,,,,,,1,25,,1,,
1915,357352,26,0.26666666666666666,,,,,,4,21,,5,,
1916,357543,24,1.2666666666666666,,,,,,2,3,,21,,
1917,357814,28,0.03333333333333333,,,,,,1,28,,0,,
1918,357931,10,0.06666666666666667,,,,,,1,7,,3,,
1919,357975,26,0.03333333333333333,,,,,,1,6,,20,,
1920,358085,29,0.03333333333333333,,,,,,1,27,,2,,
1921,358140,20,0.03333333333333333,,,,,,1,18,,2,,
1922,358485,13,0.03333333333333333,,,,,,1,13,,0,,
1923,358494,28,0.06666666666666667,,,,,,1,13,,15,,
1924,358517,29,0.03333333333333333,,,,,,1,29,,0,,
1925,358526,23,0.03333333333333333,,,,,,1,22,,1,,
1926,358952,23,0.06666666666666667,,,,,,1,23,,0,,
1927,359068,10,0.03333333333333333,,,,,,1,10,,0,,
1928,359201,26,0.13333333333333333,,,,,,1,15,,11,,
1929,359325,18,0.03333333333333333,,,,,,1,18,,0,,
1930,359387,16,0.03333333333333333,,,,,,1,12,,4,,
1931,359388,2,0.03333333333333333,,,,,,1,2,,0,,
1932,359444,27,0.03333333333333333,,,,,,1,22,,5,,
1933,359666,23,0.16666666666666666,,,,,,1,23,,0,,
1934,359712,29,0.03333333333333333,,,,,,1,29,,0,,
1935,359772,3,0.06666666666666667,,,,,,1,3,,0,,
1936,359833,18,0.03333333333333333,,,,,,1,14,,4,,
1937,360137,28,0.03333333333333333,,,,,,1,27,,1,,
1938,360204,18,0.06666666666666667,,,,,,1,18,,0,,
1939,360319,28,0.03333333333333333,,,,,,1,26,,2,,
1940,360374,17,0.06666666666666667,,,,,,1,12,,5,,
1941,361078,28,0.06666666666666667,,,,,,1,25,,3,,
1942,361115,25,0.3,,,,,,4,22,,3,,
1943,361233,28,0.16666666666666666,,,,,,3,9,,19,,
1944,361723,18,0.06666666666666667,,,,,,1,18,,0,,
1945,362280,29,0.13333333333333333,,,,,,2,24,,5,,
1946,362383,23,0.06666666666666667,,,,,,1,8,,15,,
1947,362412,23,0.26666666666666666,,,,,,2,11,,12,,
1948,362782,19,0.03333333333333333,,,,,,1,12,,7,,
1949,362905,21,0.03333333333333333,,,,,,1,21,,0,,
1950,363054,16,0.03333333333333333,,,,,,1,14,,2,,
1951,363118,14,0.5,,,,,,1,14,,0,,
1952,363194,30,0.03333333333333333,,,,,,1,30,,0,,
1953,363198,19,0.3,,,,,,3,17,,2,,
1954,363855,27,0.13333333333333333,,,,,,1,12,,15,,
1955,363882,21,0.13333333333333333,,,,,,1,18,,3,,
1956,363939,30,0.03333333333333333,,,,,,1,16,,14,,
1957,364001,20,0.03333333333333333,,,,,,1,20,,0,,
1958,364488,6,0.03333333333333333,,,,,,1,5,,1,,
1959,364931,19,0.06666666666666667,,,,,,1,12,,7,,
1960,364977,30,0.3,,,,,,1,20,,10,,
1961,365125,19,0.03333333333333333,,,,,,1,19,,0,,
1962,365499,15,0.06666666666666667,,,,,,1,14,,1,,
1963,365802,8,0.03333333333333333,,,,,,1,7,,1,,
1964,365874,29,0.26666666666666666,,,,,,1,24,,5,,
1965,365947,21,0.03333333333333333,,,,,,1,7,,14,,
1966,366221,29,0.5333333333333333,,,,,,4,13,,16,,
1967,366355,18,0.03333333333333333,,,,,,1,14,,4,,
1968,366467,11,0.1,,,,,,2,8,,3,,
1969,366505,21,0.06666666666666667,,,,,,1,20,,1,,
1970,366902,21,0.06666666666666667,,,,,,1,21,,0,,
1971,366933,26,0.03333333333333333,,,,,,1,26,,0,,
1972,366964,13,0.03333333333333333,,,,,,1,6,,7,,
1973,367126,24,0.03333333333333333,,,,,,1,24,,0,,
1974,367429,20,0.03333333333333333,,,,,,1,20,,0,,
1975,367483,28,0.06666666666666667,,,,,,1,28,,0,,
1976,367736,12,0.03333333333333333,,,,,,1,12,,0,,
1977,367831,2,0.6,,,,,,2,1,,1,,
1978,368443,30,0.03333333333333333,,,,,,1,27,,3,,
1979,368526,16,0.03333333333333333,,,,,,1,16,,0,,
1980,368791,25,0.1,,,,,,1,25,,0,,
1981,368930,15,0.1,,,,,,1,5,,10,,
1982,369007,29,0.6,,,,,,1,6,,23,,
1983,369033,16,0.06666666666666667,,,,,,1,10,,6,,
1984,369173,22,0.1,,,,,,2,21,,1,,
1985,369285,28,0.16666666666666666,,,,,,2,12,,16,,
1986,369576,14,0.03333333333333333,,,,,,1,14,,0,,
1987,369730,24,0.06666666666666667,,,,,,1,10,,14,,
1988,369777,22,0.03333333333333333,,,,,,1,19,,3,,
1989,370175,30,0.06666666666666667,,,,,,1,23,,7,,
1990,370271,22,0.1,,,,,,1,12,,10,,
1991,370526,30,0.36666666666666664,,,,,,2,8,,22,,
1992,370854,1,0.13333333333333333,,,,,,1,1,,0,,
1993,371164,24,0.1,,,,,,1,17,,7,,
1994,371165,30,0.03333333333333333,,,,,,1,30,,0,,
1995,371289,27,0.03333333333333333,,,,,,1,27,,0,,
1996,371330,28,0.3,,,,,,1,18,,10,,
1997,371778,20,0.1,,,,,,2,19,,1,,
1998,371793,11,0.03333333333333333,,,,,,1,11,,0,,
1999,371868,25,0.03333333333333333,,,,,,1,25,,0,,
2000,371999,19,0.3333333333333333,,,,,,2,18,,1,,
2001,372009,29,0.36666666666666664,,,,,,1,23,,6,,
2002,372372,7,0.03333333333333333,,,,,,1,2,,5,,
2003,372382,7,0.13333333333333333,,,,,,2,6,,1,,
2004,372581,25,0.13333333333333333,,,,,,1,21,,4,,
2005,372621,14,0.03333333333333333,,,,,,1,13,,1,,
2006,372783,21,0.2,,,,,,3,15,,6,,
2007,372923,23,0.1,,,,,,1,22,,1,,
2008,373176,12,0.03333333333333333,,,,,,1,12,,0,,
2009,373234,11,0.03333333333333333,,,,,,1,11,,0,,
2010,373275,10,0.03333333333333333,,,,,,1,6,,4,,
2011,373417,29,0.06666666666666667,,,,,,1,26,,3,,
2012,373467,20,0.06666666666666667,,,,,,1,5,,15,,
2013,373804,21,0.03333333333333333,,,,,,1,20,,1,,
2014,374101,29,0.16666666666666666,,,,,,1,25,,4,,
2015,374225,6,0.03333333333333333,,,,,,1,5,,1,,
2016,374477,18,0.16666666666666666,,,,,,1,5,,13,,
2017,374706,17,0.03333333333333333,,,,,,1,17,,0,,
2018,374755,23,0.13333333333333333,,,,,,2,10,,13,,
2019,375304,7,0.03333333333333333,,,,,,1,7,,0,,
2020,375366,30,0.06666666666666667,,,,,,1,23,,7,,
2021,375700,30,0.06666666666666667,,,,,,1,28,,2,,
2022,375989,27,0.36666666666666664,,,,,,2,8,,19,,
2023,376036,23,0.06666666666666667,,,,,,1,22,,1,,
2024,376354,29,0.7,,,,,,5,5,,24,,
2025,376482,30,0.03333333333333333,,,,,,1,11,,19,,
2026,376788,26,0.2,,,,,,2,13,,13,,
2027,376875,25,0.1,,,,,,1,17,,8,,
2028,377031,29,0.03333333333333333,,,,,,1,12,,17,,
2029,377088,26,0.06666666666666667,,,,,,1,26,,0,,
2030,377342,17,0.03333333333333333,,,,,,1,17,,0,,
2031,377476,22,0.03333333333333333,,,,,,1,22,,0,,
2032,377594,24,0.06666666666666667,,,,,,1,17,,7,,
2033,377660,20,0.1,,,,,,2,19,,1,,
2034,377865,20,0.6666666666666666,,,,,,1,20,,0,,
2035,377896,20,0.06666666666666667,,,,,,1,5,,15,,
2036,377971,22,0.2,,,,,,2,21,,1,,
2037,378113,25,0.13333333333333333,,,,,,2,12,,13,,
2038,378233,16,0.03333333333333333,,,,,,1,16,,0,,
2039,378357,22,0.03333333333333333,,,,,,1,22,,0,,
2040,378372,27,0.06666666666666667,,,,,,1,27,,0,,
2041,378433,24,0.03333333333333333,,,,,,1,24,,0,,
2042,378642,28,0.26666666666666666,,,,,,2,27,,1,,
2043,378897,12,0.06666666666666667,,,,,,2,11,,1,,
2044,379034,26,0.36666666666666664,,,,,,1,26,,0,,
2045,379167,21,0.03333333333333333,,,,,,1,21,,0,,
2046,379239,16,0.16666666666666666,,,,,,2,14,,2,,
2047,379296,23,0.6,,,,,,2,11,,12,,
2048,379487,21,0.06666666666666667,,,,,,1,21,,0,,
2049,379522,30,0.03333333333333333,,,,,,1,30,,0,,
2050,379546,17,0.03333333333333333,,,,,,1,11,,6,,
2051,380516,26,0.03333333333333333,,,,,,1,26,,0,,
2052,380748,27,0.1,,,,,,1,25,,2,,
2053,380764,17,0.03333333333333333,,,,,,1,17,,0,,
2054,380844,25,0.1,,,,,,1,17,,8,,
2055,380969,24,0.06666666666666667,,,,,,1,12,,12,,
2056,381241,19,0.06666666666666667,,,,,,1,19,,0,,
2057,381250,25,0.03333333333333333,,,,,,1,23,,2,,
2058,381563,25,0.8666666666666667,,,,,,2,15,,10,,
2059,381825,30,0.03333333333333333,,,,,,1,30,,0,,
2060,381873,3,0.03333333333333333,,,,,,1,3,,0,,
2061,382109,8,0.03333333333333333,,,,,,1,8,,0,,
2062,382281,2,0.03333333333333333,,,,,,1,2,,0,,
2063,382284,14,0.03333333333333333,,,,,,1,13,,1,,
2064,382501,25,0.1,,,,,,2,24,,1,,
2065,382747,29,0.3333333333333333,,,,,,1,23,,6,,
2066,382988,28,0.16666666666666666,,,,,,1,12,,16,,
2067,383250,7,0.03333333333333333,,,,,,1,7,,0,,
2068,383279,28,0.06666666666666667,,,,,,1,28,,0,,
2069,383329,22,0.13333333333333333,,,,,,1,14,,8,,
2070,383398,16,0.06666666666666667,,,,,,1,13,,3,,
2071,383598,30,1.7,,,,,,6,5,,25,,
