,user_id,user_last_launch,app_two_out,mean_user,day,sum_user,var_user,std_user,cont_day,user_register,day_sum,last_regist,last_rigist_day,day_count
1400,36651,22,0.03333333333333333,,,,,,1,22,,0,,
1401,36661,30,0.03333333333333333,,,,,,1,30,,0,,
1402,36722,30,0.8,,,,,,20,4,,26,,
1403,36723,13,0.03333333333333333,,,,,,1,13,,0,,
1404,36729,28,0.03333333333333333,,,,,,1,28,,0,,
1405,36804,30,0.4666666666666667,,,,,,14,17,,13,,
1406,36900,28,0.03333333333333333,,,,,,1,28,,0,,
1407,36917,29,0.13333333333333333,,,,,,1,3,,26,,
1408,36939,30,0.36666666666666664,,,,,,11,20,,10,,
1409,36946,7,0.03333333333333333,,,,,,1,7,,0,,
1410,36951,30,0.3333333333333333,,,,,,10,21,,9,,
1411,36973,23,0.06666666666666667,,,,,,2,22,,1,,
1412,36984,30,0.3333333333333333,,,,,,2,19,,11,,
1413,36985,30,0.13333333333333333,,,,,,4,27,,3,,
1414,37000,24,0.03333333333333333,,,,,,1,24,,0,,
1415,37004,29,0.3333333333333333,,,,,,3,14,,15,,
1416,37015,24,0.26666666666666666,,,,,,1,1,,23,,
1417,37035,28,0.03333333333333333,,,,,,1,28,,0,,
1418,37045,19,0.03333333333333333,,,,,,1,19,,0,,
1419,37054,29,0.3,,,,,,3,13,,16,,
1420,37055,29,0.03333333333333333,,,,,,1,29,,0,,
1421,37074,24,0.03333333333333333,,,,,,1,24,,0,,
1422,37076,28,0.2,,,,,,1,19,,9,,
1423,37109,29,0.26666666666666666,,,,,,2,12,,17,,
1424,37125,4,0.1,,,,,,3,2,,2,,
1425,37133,24,0.03333333333333333,,,,,,1,24,,0,,
1426,37164,28,0.03333333333333333,,,,,,1,28,,0,,
1427,37211,22,0.03333333333333333,,,,,,1,22,,0,,
1428,37252,26,0.1,,,,,,3,24,,2,,
1429,37302,26,0.43333333333333335,,,,,,2,4,,22,,
1430,37314,30,0.16666666666666666,,,,,,5,26,,4,,
1431,37318,24,0.03333333333333333,,,,,,1,24,,0,,
1432,37340,19,0.36666666666666664,,,,,,5,5,,14,,
1433,37424,2,0.03333333333333333,,,,,,1,2,,0,,
1434,37441,30,0.23333333333333334,,,,,,2,16,,14,,
1435,37475,30,0.2,,,,,,4,7,,23,,
1436,37510,30,0.13333333333333333,,,,,,4,27,,3,,
1437,37513,27,0.03333333333333333,,,,,,1,27,,0,,
1438,37536,23,0.06666666666666667,,,,,,2,22,,1,,
1439,37668,15,0.23333333333333334,,,,,,1,1,,14,,
1440,37708,11,0.13333333333333333,,,,,,4,8,,3,,
1441,37716,29,0.3333333333333333,,,,,,3,13,,16,,
1442,37720,27,0.06666666666666667,,,,,,1,25,,2,,
1443,37740,30,0.3,,,,,,4,7,,23,,
1444,37745,15,0.03333333333333333,,,,,,1,15,,0,,
1445,37754,30,0.1,,,,,,3,28,,2,,
1446,37788,30,0.36666666666666664,,,,,,6,15,,15,,
1447,37864,26,0.1,,,,,,3,24,,2,,
1448,37871,30,0.03333333333333333,,,,,,1,30,,0,,
1449,37881,30,0.1,,,,,,2,21,,9,,
1450,37882,21,0.06666666666666667,,,,,,2,20,,1,,
1451,37886,30,0.23333333333333334,,,,,,7,24,,6,,
1452,37907,30,0.23333333333333334,,,,,,2,23,,7,,
1453,37909,11,0.13333333333333333,,,,,,3,3,,8,,
1454,37957,24,0.03333333333333333,,,,,,1,24,,0,,
1455,37964,30,0.06666666666666667,,,,,,2,29,,1,,
1456,37980,5,0.06666666666666667,,,,,,1,2,,3,,
1457,37987,29,0.03333333333333333,,,,,,1,29,,0,,
1458,38005,10,0.1,,,,,,2,7,,3,,
1459,38006,25,0.2,,,,,,3,7,,18,,
1460,38011,30,0.03333333333333333,,,,,,1,30,,0,,
1461,38014,22,0.03333333333333333,,,,,,1,22,,0,,
1462,38021,15,0.03333333333333333,,,,,,1,15,,0,,
1463,38030,8,0.06666666666666667,,,,,,1,6,,2,,
1464,38031,5,0.06666666666666667,,,,,,1,3,,2,,
1465,38066,16,0.06666666666666667,,,,,,2,15,,1,,
1466,38072,11,0.03333333333333333,,,,,,1,11,,0,,
1467,38128,7,0.03333333333333333,,,,,,1,7,,0,,
1468,38183,30,0.3333333333333333,,,,,,8,18,,12,,
1469,38232,24,0.1,,,,,,1,5,,19,,
1470,38260,29,0.03333333333333333,,,,,,1,29,,0,,
1471,38279,29,0.03333333333333333,,,,,,1,29,,0,,
1472,38307,30,0.13333333333333333,,,,,,4,27,,3,,
1473,38355,30,0.6,,,,,,6,10,,20,,
1474,38375,26,0.03333333333333333,,,,,,1,26,,0,,
1475,38412,29,0.26666666666666666,,,,,,1,19,,10,,
1476,38424,20,0.03333333333333333,,,,,,1,20,,0,,
1477,38434,30,0.13333333333333333,,,,,,4,27,,3,,
1478,38437,29,0.1,,,,,,3,27,,2,,
1479,38476,28,0.1,,,,,,2,14,,14,,
1480,38479,30,0.03333333333333333,,,,,,1,30,,0,,
1481,38529,20,0.03333333333333333,,,,,,1,20,,0,,
1482,38567,29,0.06666666666666667,,,,,,1,26,,3,,
1483,38569,30,0.13333333333333333,,,,,,1,22,,8,,
1484,38603,30,0.13333333333333333,,,,,,4,27,,3,,
1485,38614,30,0.03333333333333333,,,,,,1,30,,0,,
1486,38622,30,0.2,,,,,,6,25,,5,,
1487,38662,30,0.5666666666666667,,,,,,5,1,,29,,
1488,38670,19,0.1,,,,,,1,4,,15,,
1489,38683,21,0.2,,,,,,1,6,,15,,
1490,38687,26,0.03333333333333333,,,,,,1,26,,0,,
1491,38715,30,0.1,,,,,,1,26,,4,,
1492,38741,30,0.1,,,,,,3,28,,2,,
1493,38777,22,0.06666666666666667,,,,,,2,21,,1,,
1494,38781,11,0.13333333333333333,,,,,,1,7,,4,,
1495,38787,30,0.3333333333333333,,,,,,3,14,,16,,
1496,38818,14,0.03333333333333333,,,,,,1,14,,0,,
1497,38819,28,0.1,,,,,,2,24,,4,,
1498,38824,25,0.1,,,,,,1,22,,3,,
1499,38842,30,0.5333333333333333,,,,,,5,12,,18,,
1500,38880,28,0.2,,,,,,3,20,,8,,
1501,38900,18,0.1,,,,,,3,16,,2,,
1502,39066,17,0.3333333333333333,,,,,,8,6,,11,,
1503,39072,30,0.3,,,,,,9,22,,8,,
1504,39076,19,0.03333333333333333,,,,,,1,19,,0,,
1505,39078,29,0.13333333333333333,,,,,,2,25,,4,,
1506,39111,21,0.03333333333333333,,,,,,1,21,,0,,
1507,39121,29,0.1,,,,,,1,23,,6,,
1508,39175,23,0.03333333333333333,,,,,,1,23,,0,,
1509,39219,21,0.03333333333333333,,,,,,1,21,,0,,
1510,39231,25,0.06666666666666667,,,,,,2,24,,1,,
1511,39308,29,0.16666666666666666,,,,,,5,25,,4,,
1512,39344,21,0.03333333333333333,,,,,,1,21,,0,,
1513,39384,22,0.1,,,,,,1,1,,21,,
1514,39385,23,0.03333333333333333,,,,,,1,23,,0,,
1515,39433,30,0.03333333333333333,,,,,,1,30,,0,,
1516,39463,30,0.3333333333333333,,,,,,9,14,,16,,
1517,39481,30,0.03333333333333333,,,,,,1,30,,0,,
1518,39482,24,0.03333333333333333,,,,,,1,24,,0,,
1519,39510,30,0.03333333333333333,,,,,,1,30,,0,,
1520,39534,22,0.03333333333333333,,,,,,1,22,,0,,
1521,39546,8,0.03333333333333333,,,,,,1,8,,0,,
1522,39554,27,0.03333333333333333,,,,,,1,27,,0,,
1523,39586,30,0.36666666666666664,,,,,,3,11,,19,,
1524,39603,16,0.13333333333333333,,,,,,4,13,,3,,
1525,39622,30,0.06666666666666667,,,,,,2,29,,1,,
1526,39631,29,0.23333333333333334,,,,,,2,22,,7,,
1527,39646,14,0.23333333333333334,,,,,,4,6,,8,,
1528,39683,30,0.13333333333333333,,,,,,3,26,,4,,
1529,39685,14,0.03333333333333333,,,,,,1,14,,0,,
1530,39696,28,0.03333333333333333,,,,,,1,28,,0,,
1531,39709,28,0.03333333333333333,,,,,,1,28,,0,,
1532,39716,6,0.03333333333333333,,,,,,1,6,,0,,
1533,39724,28,0.16666666666666666,,,,,,1,17,,11,,
1534,39727,24,0.03333333333333333,,,,,,1,24,,0,,
1535,39796,30,0.16666666666666666,,,,,,1,22,,8,,
1536,39813,30,0.5,,,,,,13,7,,23,,
1537,39911,14,0.3,,,,,,9,6,,8,,
1538,39956,11,0.03333333333333333,,,,,,1,11,,0,,
1539,40038,29,0.13333333333333333,,,,,,4,26,,3,,
1540,40109,28,0.2,,,,,,2,13,,15,,
1541,40150,30,0.9666666666666667,,,,,,29,2,,28,,
1542,40235,30,0.4,,,,,,4,16,,14,,
1543,40302,10,0.03333333333333333,,,,,,1,10,,0,,
1544,40371,22,0.03333333333333333,,,,,,1,22,,0,,
1545,40415,28,0.3,,,,,,9,20,,8,,
1546,40458,30,0.4666666666666667,,,,,,7,11,,19,,
1547,40464,7,0.03333333333333333,,,,,,1,7,,0,,
1548,40515,20,0.03333333333333333,,,,,,1,20,,0,,
1549,40542,13,0.03333333333333333,,,,,,1,13,,0,,
1550,40559,30,0.4,,,,,,2,13,,17,,
1551,40560,30,0.4666666666666667,,,,,,7,12,,18,,
1552,40578,16,0.03333333333333333,,,,,,1,16,,0,,
1553,40604,23,0.06666666666666667,,,,,,1,21,,2,,
1554,40610,24,0.03333333333333333,,,,,,1,24,,0,,
1555,40635,26,0.13333333333333333,,,,,,4,23,,3,,
1556,40639,18,0.03333333333333333,,,,,,1,18,,0,,
1557,40640,27,0.2,,,,,,2,5,,22,,
1558,40667,25,0.16666666666666666,,,,,,4,19,,6,,
1559,40670,29,0.43333333333333335,,,,,,5,12,,17,,
1560,40679,25,0.06666666666666667,,,,,,1,10,,15,,
1561,40710,2,0.03333333333333333,,,,,,1,2,1519.0,0,,
1562,40748,24,0.16666666666666666,,,,,,2,16,,8,,
1563,40749,30,0.26666666666666666,,,,,,6,18,,12,,
1564,40790,30,0.03333333333333333,,,,,,1,30,,0,,
1565,40823,20,0.03333333333333333,,,,,,1,20,,0,,
1566,40831,30,0.6333333333333333,,,,,,1,11,,19,,
1567,40838,11,0.13333333333333333,,,,,,4,8,,3,,
1568,40844,14,0.1,,,,,,3,12,,2,,
1569,40861,30,0.4,,,,,,12,19,,11,,
1570,40890,16,0.03333333333333333,,,,,,1,16,,0,,
1571,40934,13,0.03333333333333333,,,,,,1,13,,0,,
1572,40973,28,0.13333333333333333,,,,,,4,25,,3,,
1573,40987,28,0.16666666666666666,,,,,,1,22,,6,,
1574,41065,22,0.06666666666666667,,,,,,2,21,,1,,
1575,41067,23,0.06666666666666667,,,,,,1,1,,22,,
1576,41070,1,0.03333333333333333,,,,,,1,1,,0,,
1577,41119,29,0.4,,,,,,3,16,,13,,
1578,41161,16,0.1,,,,,,1,13,,3,,
1579,41170,12,0.06666666666666667,,,,,,2,11,,1,,
1580,41198,30,0.03333333333333333,,,,,,1,30,,0,,
1581,41226,30,0.5333333333333333,,,,,,16,15,,15,,
1582,41267,25,0.03333333333333333,,,,,,1,25,,0,,
1583,41310,15,0.06666666666666667,,,,,,2,14,,1,,
1584,41325,28,0.06666666666666667,,,,,,1,22,,6,,
1585,41330,27,0.06666666666666667,,,,,,1,22,,5,,
1586,41344,16,0.03333333333333333,,,,,,1,16,,0,,
1587,41354,30,0.4666666666666667,,,,,,8,13,,17,,
1588,41363,29,0.03333333333333333,,,,,,1,29,,0,,
1589,41374,16,0.03333333333333333,,,,,,1,16,,0,,
1590,41395,30,0.03333333333333333,,,,,,1,30,,0,,
1591,41396,20,0.03333333333333333,,,,,,1,20,,0,,
1592,41458,29,0.4,,,,,,5,14,,15,,
1593,41459,28,0.5,,,,,,9,8,,20,,
1594,41531,30,0.8,,,,,,24,7,,23,,
1595,41563,30,0.16666666666666666,,,,,,3,17,,13,,
1596,41649,20,0.03333333333333333,,,,,,1,20,,0,,
1597,41681,9,0.03333333333333333,,,,,,1,9,,0,,
1598,41691,30,0.5333333333333333,,,,,,15,13,,17,,
1599,41726,30,0.6333333333333333,,,,,,19,12,,18,,
1600,41735,30,0.06666666666666667,,,,,,1,27,,3,,
1601,41736,27,0.16666666666666666,,,,,,2,18,,9,,
1602,41803,28,0.2,,,,,,6,23,,5,,
1603,41810,28,0.16666666666666666,,,,,,2,14,,14,,
1604,41961,30,0.13333333333333333,,,,,,4,27,,3,,
1605,41979,28,0.06666666666666667,,,,,,1,21,,7,,
1606,42007,29,0.36666666666666664,,,,,,3,3,,26,,
1607,42094,13,0.03333333333333333,,,,,,1,13,,0,,
1608,42116,24,0.03333333333333333,,,,,,1,24,,0,,
1609,42123,30,0.5666666666666667,,,,,,8,12,,18,,
1610,42231,26,0.3333333333333333,,,,,,3,8,,18,,
1611,42269,24,0.13333333333333333,,,,,,1,20,,4,,
1612,42303,16,0.03333333333333333,,,,,,1,16,,0,,
1613,42305,29,0.26666666666666666,,,,,,1,19,,10,,
1614,42307,23,0.03333333333333333,,,,,,1,23,,0,,
1615,42397,30,0.36666666666666664,,,,,,6,15,,15,,
1616,42418,27,0.16666666666666666,,,,,,2,14,,13,,
1617,42445,29,0.23333333333333334,,,,,,3,19,,10,,
1618,42486,29,0.2,,,,,,3,20,,9,,
1619,42494,28,0.06666666666666667,,,,,,1,24,,4,,
1620,42496,30,0.1,,,,,,3,28,,2,,
1621,42515,28,0.3,,,,,,3,13,,15,,
1622,42556,22,0.03333333333333333,,,,,,1,22,,0,,
1623,42661,30,0.26666666666666666,,,,,,3,17,,13,,
1624,42697,30,0.13333333333333333,,,,,,1,26,,4,,
1625,42729,29,0.06666666666666667,,,,,,2,28,,1,,
1626,42744,14,0.1,,,,,,2,11,,3,,
1627,42772,28,0.03333333333333333,,,,,,1,28,,0,,
1628,42807,21,0.1,,,,,,3,19,,2,,
1629,42843,26,0.2,,,,,,2,20,,6,,
1630,42866,29,0.06666666666666667,,,,,,2,28,,1,,
1631,42871,15,0.03333333333333333,,,,,,1,15,,0,,
1632,42880,7,0.03333333333333333,,,,,,1,7,,0,,
1633,42889,22,0.03333333333333333,,,,,,1,22,,0,,
1634,42897,30,0.3,,,,,,2,20,,10,,
1635,42928,22,0.16666666666666666,,,,,,5,18,,4,,
1636,42931,30,0.16666666666666666,,,,,,4,25,,5,,
1637,42971,30,0.8333333333333334,,,,,,22,5,,25,,
1638,42983,28,0.1,,,,,,3,26,,2,,
1639,43000,30,0.06666666666666667,,,,,,2,29,,1,,
1640,43082,22,0.03333333333333333,,,,,,1,22,,0,,
1641,43147,24,0.03333333333333333,,,,,,1,24,,0,,
1642,43180,30,0.3333333333333333,,,,,,10,21,,9,,
1643,43207,8,0.1,,,,,,2,2,,6,,
1644,43225,8,0.03333333333333333,,,,,,1,8,,0,,
1645,43246,25,0.03333333333333333,,,,,,1,25,,0,,
1646,43288,30,0.5666666666666667,,,,,,4,10,,20,,
1647,43306,26,0.03333333333333333,,,,,,1,26,,0,,
1648,43315,29,0.06666666666666667,,,,,,1,24,,5,,
1649,43349,28,0.03333333333333333,,,,,,1,28,,0,,
1650,43364,23,0.1,,,,,,3,21,,2,,
1651,43376,18,0.06666666666666667,,,,,,2,17,,1,,
1652,43399,24,0.03333333333333333,,,,,,1,24,,0,,
1653,43426,30,0.6333333333333333,,,,,,15,9,,21,,
1654,43567,30,0.26666666666666666,,,,,,2,9,,21,,
1655,43581,23,0.03333333333333333,,,,,,1,23,,0,,
1656,43582,30,0.4,,,,,,12,19,,11,,
1657,43599,26,0.16666666666666666,,,,,,1,21,,5,,
1658,43602,13,0.13333333333333333,,,,,,4,10,,3,,
1659,43611,30,0.5666666666666667,,,,,,6,3,,27,,
1660,43624,9,0.03333333333333333,,,,,,1,9,,0,,
1661,43665,30,0.2,,,,,,1,6,,24,,
1662,43716,11,0.03333333333333333,,,,,,1,11,,0,,
1663,43839,23,0.03333333333333333,,,,,,1,23,,0,,
1664,43850,30,0.06666666666666667,,,,,,2,29,,1,,
1665,43901,30,0.7,,,,,,21,10,,20,,
1666,43914,29,0.1,,,,,,3,27,,2,,
1667,43927,22,0.03333333333333333,,,,,,1,22,,0,,
1668,43950,30,0.26666666666666666,,,,,,8,23,,7,,
1669,44065,25,0.1,,,,,,1,20,,5,,
1670,44096,29,0.03333333333333333,,,,,,1,29,,0,,
1671,44117,28,0.13333333333333333,,,,,,1,19,,9,,
1672,44118,12,0.1,,,,,,1,4,,8,,
1673,44126,23,0.06666666666666667,,,,,,2,22,,1,,
1674,44134,30,0.6,,,,,,13,4,,26,,
1675,44180,3,0.03333333333333333,,,,,,1,3,,0,,
1676,44196,24,0.03333333333333333,,,,,,1,24,,0,,
1677,44228,29,0.03333333333333333,,,,,,1,29,,0,,
1678,44243,23,0.03333333333333333,,,,,,1,23,,0,,
1679,44246,22,0.3,,,,,,2,4,,18,,
1680,44250,25,0.06666666666666667,,,,,,2,24,,1,,
1681,44274,21,0.03333333333333333,,,,,,1,21,,0,,
1682,44279,27,0.13333333333333333,,,,,,1,13,,14,,
1683,44404,25,0.26666666666666666,,,,,,2,8,,17,,
1684,44412,24,0.03333333333333333,,,,,,1,24,,0,,
1685,44431,22,0.03333333333333333,,,,,,1,22,,0,,
1686,44448,27,0.16666666666666666,,,,,,1,8,,19,,
1687,44484,30,0.4666666666666667,,,,,,14,17,,13,,
1688,44514,13,0.03333333333333333,,,,,,1,13,,0,,
1689,44547,30,0.16666666666666666,,,,,,1,25,,5,,
1690,44554,27,0.3,,,,,,4,6,,21,,
1691,44585,15,0.06666666666666667,,,,,,2,14,,1,,
1692,44619,29,0.06666666666666667,,,,,,2,28,,1,,
1693,44674,30,0.2,,,,,,1,22,,8,,
1694,44712,21,0.36666666666666664,,,,,,8,10,,11,,
1695,44713,6,0.03333333333333333,,,,,,1,6,,0,,
1696,44743,24,0.03333333333333333,,,,,,1,24,,0,,
1697,44760,30,0.3333333333333333,,,,,,1,13,,17,,
1698,44775,21,0.1,,,,,,1,13,,8,,
1699,44804,30,0.03333333333333333,,,,,,1,30,,0,,
1700,44820,24,0.03333333333333333,,,,,,1,24,,0,,
1701,44853,21,0.06666666666666667,,,,,,2,20,,1,,
1702,44871,13,0.03333333333333333,,,,,,1,13,,0,,
1703,44895,17,0.06666666666666667,,,,,,2,16,,1,,
1704,44896,30,0.23333333333333334,,,,,,2,23,,7,,
1705,44969,17,0.06666666666666667,,,,,,2,16,,1,,
1706,44984,30,0.6,,,,,,18,13,,17,,
1707,45024,30,0.23333333333333334,,,,,,7,24,,6,,
1708,45029,15,0.03333333333333333,,,,,,1,15,,0,,
1709,45059,17,0.03333333333333333,,,,,,1,17,,0,,
1710,45062,13,0.1,,,,,,1,7,,6,,
1711,45138,24,0.1,,,,,,3,22,,2,,
1712,45166,30,0.8333333333333334,,,,,,13,1,,29,,
1713,45221,4,0.06666666666666667,,,,,,2,3,,1,,
1714,45222,26,0.03333333333333333,,,,,,1,26,,0,,
1715,45238,27,0.26666666666666666,,,,,,2,7,,20,,
1716,45247,24,0.03333333333333333,,,,,,1,24,,0,,
1717,45252,11,0.03333333333333333,,,,,,1,11,,0,,
1718,45254,28,0.23333333333333334,,,,,,3,13,,15,,
1719,45263,28,0.3,,,,,,2,10,,18,,
1720,45280,30,0.16666666666666666,,,,,,2,3,,27,,
1721,45291,23,0.2,,,,,,3,4,,19,,
1722,45391,20,0.03333333333333333,,,,,,1,20,,0,,
1723,45404,24,0.03333333333333333,,,,,,1,24,,0,,
1724,45405,29,0.03333333333333333,,,,,,1,29,,0,,
1725,45414,29,0.2,,,,,,3,15,,14,,
1726,45416,28,0.03333333333333333,,,,,,1,28,,0,,
1727,45452,7,0.03333333333333333,,,,,,1,7,,0,,
1728,45600,25,0.06666666666666667,,,,,,1,17,,8,,
1729,45601,30,0.6,,,,,,18,13,,17,,
1730,45605,13,0.03333333333333333,,,,,,1,13,,0,,
1731,45680,27,0.1,,,,,,1,18,,9,,
1732,45688,27,0.3333333333333333,,,,,,4,16,,11,,
1733,45704,5,0.03333333333333333,,,,,,1,5,,0,,
1734,45717,28,0.03333333333333333,,,,,,1,28,,0,,
1735,45740,17,0.06666666666666667,,,,,,1,15,,2,,
1736,45810,8,0.03333333333333333,,,,,,1,8,,0,,
1737,45816,2,0.03333333333333333,,,,,,1,2,,0,,
1738,45868,30,0.06666666666666667,,,,,,2,29,,1,,
1739,45920,23,0.03333333333333333,,,,,,1,23,,0,,
1740,45926,29,0.8,,,,,,3,2,,27,,
1741,45988,21,0.06666666666666667,,,,,,1,9,,12,,
1742,45995,29,0.1,,,,,,1,26,,3,,
1743,46044,29,0.26666666666666666,,,,,,2,14,,15,,
1744,46064,30,0.2,,,,,,3,19,,11,,
1745,46079,27,0.13333333333333333,,,,,,1,21,,6,,
1746,46089,30,0.6,,,,,,4,9,,21,,
1747,46148,17,0.03333333333333333,,,,,,1,17,,0,,
1748,46204,12,0.1,,,,,,1,4,,8,,
1749,46219,30,0.16666666666666666,,,,,,1,11,,19,,
1750,46269,24,0.06666666666666667,,,,,,2,23,,1,,
1751,46278,30,0.16666666666666666,,,,,,1,15,,15,,
1752,46308,24,0.03333333333333333,,,,,,1,24,,0,,
1753,46339,15,0.06666666666666667,,,,,,1,10,,5,,
1754,46393,20,0.03333333333333333,,,,,,1,20,,0,,
1755,46400,29,0.06666666666666667,,,,,,1,23,,6,,
1756,46442,29,0.13333333333333333,,,,,,1,24,,5,,
1757,46445,6,0.03333333333333333,,,,,,1,6,,0,,
1758,46467,26,0.03333333333333333,,,,,,1,26,,0,,
1759,46496,29,0.1,,,,,,1,7,,22,,
1760,46519,15,0.03333333333333333,,,,,,1,15,,0,,
1761,46525,29,0.2,,,,,,1,22,,7,,
1762,46555,25,0.1,,,,,,3,23,,2,,
1763,46617,23,0.03333333333333333,,,,,,1,23,,0,,
1764,46618,30,0.13333333333333333,,,,,,1,5,,25,,
1765,46621,29,0.4666666666666667,,,,,,4,3,,26,,
1766,46625,30,0.3,,,,,,6,20,,10,,
1767,46627,27,0.13333333333333333,,,,,,4,24,,3,,
1768,46648,27,0.03333333333333333,,,,,,1,27,,0,,
1769,46671,24,0.03333333333333333,,,,,,1,24,,0,,
1770,46688,28,0.4,,,,,,12,17,,11,,
1771,46754,9,0.03333333333333333,,,,,,1,9,,0,,
1772,46811,22,0.1,,,,,,1,15,,7,,
1773,46817,29,0.5333333333333333,,,,,,2,2,,27,,
1774,46819,19,0.06666666666666667,,,,,,2,18,,1,,
1775,46877,7,0.03333333333333333,,,,,,1,7,,0,,
1776,46923,30,0.2,,,,,,5,24,,6,,
1777,46930,30,0.36666666666666664,,,,,,11,20,,10,,
1778,46946,25,0.16666666666666666,,,,,,5,21,,4,,
1779,46967,18,0.03333333333333333,,,,,,1,18,,0,,
1780,46992,30,0.2,,,,,,6,25,,5,,
1781,47028,30,0.3,,,,,,9,22,,8,,
1782,47070,21,0.43333333333333335,,,,,,10,6,,15,,
1783,47075,10,0.03333333333333333,,,,,,1,10,,0,,
1784,47080,30,0.5666666666666667,,,,,,17,14,,16,,
1785,47088,28,0.3,,,,,,1,2,,26,,
1786,47095,25,0.16666666666666666,,,,,,1,11,,14,,
1787,47123,16,0.23333333333333334,,,,,,3,7,,9,,
1788,47141,30,0.6333333333333333,,,,,,5,5,,25,,
1789,47172,23,0.13333333333333333,,,,,,1,18,,5,,
1790,47232,23,0.13333333333333333,,,,,,3,17,,6,,
1791,47236,23,0.03333333333333333,,,,,,1,23,,0,,
1792,47238,27,0.03333333333333333,,,,,,1,27,,0,,
1793,47353,5,0.03333333333333333,,,,,,1,5,,0,,
1794,47360,30,0.43333333333333335,,,,,,13,18,,12,,
1795,47437,26,0.03333333333333333,,,,,,1,26,,0,,
1796,47503,26,0.06666666666666667,,,,,,2,25,,1,,
1797,47510,30,0.23333333333333334,,,,,,1,23,,7,,
1798,47515,25,0.1,,,,,,1,8,,17,,
1799,47516,7,0.03333333333333333,,,,,,1,7,,0,,
1800,47545,30,0.06666666666666667,,,,,,2,29,,1,,
1801,47555,10,0.06666666666666667,,,,,,1,6,,4,,
1802,47620,12,0.03333333333333333,,,,,,1,12,,0,,
1803,47653,30,0.6,,,,,,18,13,,17,,
1804,47686,30,0.6333333333333333,,,,,,14,10,,20,,
1805,47691,30,0.1,,,,,,1,27,,3,,
1806,47694,6,0.03333333333333333,,,,,,1,6,,0,,
1807,47738,2,0.06666666666666667,,,,,,2,1,,1,,
1808,47779,27,0.16666666666666666,,,,,,1,11,,16,,
1809,47786,24,0.03333333333333333,,,,,,1,24,,0,,
1810,47812,29,0.03333333333333333,,,,,,1,29,,0,,
1811,47817,30,0.13333333333333333,,,,,,4,27,,3,,
1812,47821,30,0.16666666666666666,,,,,,2,25,,5,,
1813,47841,30,0.3333333333333333,,,,,,3,17,,13,,
1814,47866,4,0.03333333333333333,,,,,,1,4,,0,,
1815,47887,29,0.03333333333333333,,,,,,1,29,,0,,
1816,47892,26,0.1,,,,,,1,17,,9,,
1817,47903,20,0.03333333333333333,,,,,,1,20,,0,,
1818,47911,10,0.06666666666666667,,,,,,2,9,,1,,
1819,47913,30,0.06666666666666667,,,,,,2,29,,1,,
1820,47916,19,0.23333333333333334,,,,,,2,5,,14,,
1821,47918,30,0.06666666666666667,,,,,,2,29,,1,,
1822,47923,24,0.13333333333333333,,,,,,4,21,,3,,
1823,47937,25,0.03333333333333333,,,,,,1,25,,0,,
1824,47942,30,0.1,,,,,,3,28,,2,,
1825,47952,30,0.2,,,,,,6,25,,5,,
1826,47960,6,0.06666666666666667,,,,,,1,2,,4,,
1827,48079,7,0.03333333333333333,,,,,,1,7,,0,,
1828,48089,30,0.06666666666666667,,,,,,2,29,,1,,
1829,48129,30,0.2,,,,,,6,25,,5,,
1830,48131,24,0.06666666666666667,,,,,,1,22,,2,,
1831,48155,27,0.5,,,,,,5,5,,22,,
1832,48183,18,0.2,,,,,,1,12,,6,,
1833,48185,30,0.13333333333333333,,,,,,1,26,,4,,
1834,48195,30,0.03333333333333333,,,,,,1,30,,0,,
1835,48221,28,0.1,,,,,,1,19,,9,,
1836,48260,23,0.03333333333333333,,,,,,1,23,,0,,
1837,48263,21,0.03333333333333333,,,,,,1,21,,0,,
1838,48265,27,0.03333333333333333,,,,,,1,27,,0,,
1839,48280,24,0.4,,,,,,7,10,,14,,
1840,48321,26,0.06666666666666667,,,,,,1,24,,2,,
1841,48353,29,0.1,,,,,,1,21,,8,,
1842,48354,13,0.03333333333333333,,,,,,1,13,,0,,
1843,48388,29,0.2,,,,,,6,24,,5,,
1844,48405,27,0.36666666666666664,,,,,,3,5,,22,,
1845,48430,13,0.26666666666666666,,,,,,3,2,,11,,
1846,48458,23,0.03333333333333333,,,,,,1,23,,0,,
1847,48523,30,0.3,,,,,,2,1,,29,,
1848,48535,28,0.06666666666666667,,,,,,1,25,,3,,
1849,48536,26,0.03333333333333333,,,,,,1,26,,0,,
1850,48554,23,0.06666666666666667,,,,,,1,21,,2,,
1851,48555,30,0.06666666666666667,,,,,,2,29,,1,,
1852,48561,30,0.06666666666666667,,,,,,1,17,,13,,
1853,48577,30,0.4,,,,,,4,1,,29,,
1854,48586,30,0.6333333333333333,,,,,,19,12,,18,,
1855,48624,27,0.13333333333333333,,,,,,1,20,,7,,
1856,48636,30,0.5333333333333333,,,,,,4,5,,25,,
1857,48684,6,0.03333333333333333,,,,,,1,6,,0,,
1858,48686,30,0.2,,,,,,6,25,,5,,
1859,48695,30,0.1,,,,,,3,28,,2,,
1860,48731,30,0.43333333333333335,,,,,,2,2,,28,,
1861,48777,24,0.03333333333333333,,,,,,1,24,,0,,
1862,48789,9,0.06666666666666667,,,,,,2,8,,1,,
1863,48804,29,0.36666666666666664,,,,,,4,2,,27,,
1864,48806,14,0.03333333333333333,,,,,,1,14,,0,,
1865,48831,25,0.03333333333333333,,,,,,1,25,,0,,
